date	subject	eventType	object
1969-08-07	Soyuz 7K-L1 s/n 11	SUPPORTS	Zond_7
1969-08-07	Zond_7	DEPARTS	Earth
1969-08-07	Zond_7	ARRIVES	LEO
1969-08-07	Zond_7	DEPARTS	LEO
1969-08-11	Zond_7	ARRIVES	Lunar_Flyby
1969-08-11	Zond_7	DEPARTS	Lunar_Flyby
1969-08-14	Zond_7	ARRIVES	Earth
1969-10-11	Soyuz_6_Spacecraft	SUPPORTS	Soyuz_6
1969-10-11	Valeri_Kubasov	JOINS	Soyuz_6
1969-10-11	Georgy_Shonin	JOINS	Soyuz_6
1969-10-11	Soyuz_6	DEPARTS	Earth
1969-10-11	Soyuz_6	ARRIVES	LEO
1969-10-12	Soyuz_7_Spacecraft	SUPPORTS	Soyuz_7
1969-10-12	Vladislav_Volkov	JOINS	Soyuz_7
1969-10-12	Viktor_Gorbatko	JOINS	Soyuz_7
1969-10-12	Anatoly_Filipchenko	JOINS	Soyuz_7
1969-10-12	Soyuz_7	DEPARTS	Earth
1969-10-12	Soyuz_7	ARRIVES	LEO
1969-10-13	Soyuz_8_Spacecraft	SUPPORTS	Soyuz_8
1969-10-13	Vladimir_Shatalov	JOINS	Soyuz_8
1969-10-13	Aleksei_Yeliseyev	JOINS	Soyuz_8
1969-10-13	Soyuz_8	DEPARTS	Earth
1969-10-13	Soyuz_8	ARRIVES	LEO
1969-10-16	Soyuz_6	DEPARTS	LEO
1969-10-16	Soyuz_6	ARRIVES	Earth
1969-10-17	Soyuz_7	DEPARTS	LEO
1969-10-17	Soyuz_7	ARRIVES	Earth
1969-10-18	Soyuz_8	DEPARTS	LEO
1969-10-18	Soyuz_8	ARRIVES	Earth
1969-11-14	Apollo_12#Moon_landing	ARRIVES	Lunar_Orbit
1969-11-14	CSM_Yankee_Clipper	SUPPORTS	Apollo_12
1969-11-14	LM_Intrepid	SUPPORTS	Apollo_12
1969-11-14	Richard_F._Gordon_Jr.	JOINS	Apollo_12
1969-11-14	Pete_Conrad	JOINS	Apollo_12
1969-11-14	Alan_Bean	JOINS	Apollo_12
1969-11-14	Apollo_12	DEPARTS	Earth
1969-11-14	Apollo_12	ARRIVES	LEO
1969-11-14	Apollo_12	DEPARTS	LEO
1969-11-18	Apollo_12	ARRIVES	Lunar_Orbit
1969-11-19	LM_Intrepid	SUPPORTS	Apollo_12#Moon_landing
1969-11-19	Pete_Conrad	JOINS	Apollo_12#Moon_landing
1969-11-19	Alan_Bean	JOINS	Apollo_12#Moon_landing
1969-11-19	Apollo_12#Moon_landing	DEPARTS	Lunar_Orbit
1969-11-19	Apollo_12#Moon_landing	ARRIVES	Lunar_Surface
1969-11-20	Apollo_12#Moon_landing	DEPARTS	Lunar_Surface
1969-11-20	Apollo_12#Moon_landing	ARRIVES	Lunar_Orbit
1969-11-20	LM_Intrepid	SUPPORTS	Apollo_12
1969-11-20	Pete_Conrad	JOINS	Apollo_12
1969-11-20	Alan_Bean	JOINS	Apollo_12
1969-11-20		BREAK	
1969-11-20	LM_Intrepid	SUPPORTS	Apollo_12#Moon_landing
1969-11-20	Apollo_12#Moon_landing	DEPARTS	Lunar_Orbit
1969-11-20	Apollo_12#Moon_landing	ARRIVES	Lunar_Surface
1969-11-20	Apollo_12#Moon_landing	ENDS	
1969-11-21	Apollo_12	DEPARTS	Lunar_Orbit
1969-11-24	Apollo_12	ARRIVES	Earth
1969-11-24	Apollo_12	ENDS	
1970-04-11	CSM_Odessey	SUPPORTS	Apollo_13
1970-04-11	LM_Aquarius	SUPPORTS	Apollo_13
1970-04-11	Jim_Lovell	JOINS	Apollo_13
1970-04-11	Jack_Swigert	JOINS	Apollo_13
1970-04-11	Fred_Haise	JOINS	Apollo_13
1970-04-11	Apollo_13	DEPARTS	Earth
1970-04-11	Apollo_13	ARRIVES	LEO
1970-04-11	Apollo_13	DEPARTS	LEO
1970-04-15	Apollo_13	ARRIVES	Lunar_Flyby
1970-04-15	Apollo_13	DEPARTS	Lunar_Flyby
1970-04-17	Apollo_13	ARRIVES	Earth
1970-04-17	Apollo_13	ENDS	
1970-06-01	Soyuz_9_Spacecraft	SUPPORTS	Soyuz_9
1970-06-01	Vitaliy_Sevastyanov	JOINS	Soyuz_9
1970-06-01	Andriyan_Nikolayev	JOINS	Soyuz_9
1970-06-01	Soyuz_9	DEPARTS	Earth
1970-06-01	Soyuz_9	ARRIVES	LEO
1970-06-19	Soyuz_9	DEPARTS	LEO
1970-06-19	Soyuz_9	ARRIVES	Earth
1970-06-19	Soyuz_9	ENDS	
1970-10-20	Soyuz 7K-L1 s/n 14	SUPPORTS	Zond_8
1970-10-20	Zond_8	DEPARTS	Earth
1970-10-20	Zond_8	ARRIVES	LEO
1970-10-20	Zond_8	DEPARTS	LEO
1970-10-24	Zond_8	ARRIVES	Lunar_Flyby
1970-10-24	Zond_8	DEPARTS	Lunar_Flyby
1970-10-27	Zond_8	ARRIVES	Earth
1970-11-24	LK T2K Lunar Lander K379	SUPPORTS	Kosmos_379
1970-11-24	Kosmos_379	DEPARTS	Earth
1970-11-24	Kosmos_379	ARRIVES	LEO
1970-11-27	Kosmos_379	DEPARTS	LEO
1970-11-27	Kosmos_379	ARRIVES	HEO
1970-11-29	Kosmos_379	ENDS	
1970-12-02	Soyuz 7K-L1E	SUPPORTS	Kosmos_382
1970-12-02	Kosmos_382	DEPARTS	Earth
1970-12-02	Kosmos_382	ARRIVES	LEO
1970-12-04	Kosmos_382	DEPARTS	LEO
1970-12-04	Kosmos_382	ARRIVES	HEO
1970-12-07	Kosmos_382	ENDS	
1971-01-31	Apollo_14#Lunar_descent	ARRIVES	Lunar_Orbit
1971-01-31	CSM_Kitty_Hawk	SUPPORTS	Apollo_14
1971-01-31	LM_Antares	SUPPORTS	Apollo_14
1971-01-31	Stuart_A._Roosa	JOINS	Apollo_14
1971-01-31	Edgar_D._Mitchell	JOINS	Apollo_14
1971-01-31	Alan_Shepard	JOINS	Apollo_14
1971-01-31	Apollo_14	DEPARTS	Earth
1971-01-31	Apollo_14	ARRIVES	LEO
1971-01-31	Apollo_14	DEPARTS	LEO
1971-02-04	Apollo_14	ARRIVES	Lunar_Orbit
1971-02-05	LM_Antares	SUPPORTS	Apollo_14#Lunar_descent
1971-02-05	Edgar_D._Mitchell	JOINS	Apollo_14#Lunar_descent
1971-02-05	Alan_Shepard	JOINS	Apollo_14#Lunar_descent
1971-02-05	Apollo_14#Lunar_descent	DEPARTS	Lunar_Orbit
1971-02-05	Apollo_14#Lunar_descent	ARRIVES	Lunar_Surface
1971-02-06	Apollo_14#Lunar_descent	DEPARTS	Lunar_Surface
1971-02-06	Apollo_14#Lunar_descent	ARRIVES	Lunar_Orbit
1971-02-06	LM_Antares	SUPPORTS	Apollo_14
1971-02-06	Edgar_D._Mitchell	JOINS	Apollo_14
1971-02-06	Alan_Shepard	JOINS	Apollo_14
1971-02-06		BREAK	
1971-02-06	LM_Antares	SUPPORTS	Apollo_14#Lunar_descent
1971-02-07	Apollo_14#Lunar_descent	DEPARTS	Lunar_Orbit
1971-02-07	Apollo_14#Lunar_descent	ARRIVES	Lunar_Surface
1971-02-07	Apollo_14#Lunar_descent	ENDS	
1971-02-07	Apollo_14	DEPARTS	Lunar_Orbit
1971-02-09	Apollo_14	ARRIVES	Earth
1971-02-09	Apollo_14	ENDS	
1971-02-26	LK T2K Lunar Lander K398	SUPPORTS	Kosmos_398
1971-02-26	Kosmos_398	DEPARTS	Earth
1971-02-26	Kosmos_398	ARRIVES	LEO
1971-03-01	Kosmos_398	DEPARTS	LEO
1971-03-01	Kosmos_398	ARRIVES	HEO
1971-03-03	Kosmos_398	ENDS	
1971-04-19	Salyut_1_Space_Station	SUPPORTS	Salyut_1
1971-04-19	Salyut_1	DEPARTS	Earth
1971-04-19	Salyut_1	ARRIVES	LEO
1971-04-23	Soyuz_10_Spacecraft	SUPPORTS	Soyuz_10
1971-04-23	Vladimir_Shatalov	JOINS	Soyuz_10
1971-04-23	Nikolay_Rukavishnikov	JOINS	Soyuz_10
1971-04-23	Aleksei_Yeliseyev	JOINS	Soyuz_10
1971-04-23	Soyuz_10	DEPARTS	Earth
1971-04-23	Soyuz_10	ARRIVES	LEO
1971-04-25	Soyuz_10	DEPARTS	LEO
1971-04-25	Soyuz_10	ARRIVES	Earth
1971-04-25	Soyuz_10	ENDS	
1971-06-06	Soyuz_11_Spacecraft	SUPPORTS	Soyuz_11
1971-06-06	Vladislav_Volkov	JOINS	Soyuz_11
1971-06-06	Viktor_Patsayev	JOINS	Soyuz_11
1971-06-06	Georgy_Dobrovolsky	JOINS	Soyuz_11
1971-06-06	Soyuz_11	DEPARTS	Earth
1971-06-06	Soyuz_11	ARRIVES	LEO
1971-06-07	Soyuz_11_Spacecraft	SUPPORTS	Salyut_1
1971-06-07	Vladislav_Volkov	JOINS	Salyut_1
1971-06-07	Viktor_Patsayev	JOINS	Salyut_1
1971-06-07	Georgy_Dobrovolsky	JOINS	Salyut_1
1971-06-29	Soyuz_11_Spacecraft	SUPPORTS	Soyuz_11
1971-06-29	Vladislav_Volkov	JOINS	Soyuz_11
1971-06-29	Viktor_Patsayev	JOINS	Soyuz_11
1971-06-29	Georgy_Dobrovolsky	JOINS	Soyuz_11
1971-06-29	Soyuz_11	DEPARTS	LEO
1971-06-29	Soyuz_11	ARRIVES	Earth
1971-06-29	Soyuz_11	ENDS	
1971-07-26	Apollo_15#Lunar_surface	ARRIVES	Lunar_Orbit
1971-07-26	CSM_Endeavour	SUPPORTS	Apollo_15
1971-07-26	LM_Falcon	SUPPORTS	Apollo_15
1971-07-26	James_B._Irwin	JOINS	Apollo_15
1971-07-26	David_Scott	JOINS	Apollo_15
1971-07-26	Alfred_M._Worden	JOINS	Apollo_15
1971-07-26	Apollo_15	DEPARTS	Earth
1971-07-26	Apollo_15	ARRIVES	LEO
1971-07-26	Apollo_15	DEPARTS	LEO
1971-07-29	Apollo_15	ARRIVES	Lunar_Orbit
1971-07-30	LM_Falcon	SUPPORTS	Apollo_15#Lunar_surface
1971-07-30	James_B._Irwin	JOINS	Apollo_15#Lunar_surface
1971-07-30	David_Scott	JOINS	Apollo_15#Lunar_surface
1971-07-30	Apollo_15#Lunar_surface	DEPARTS	Lunar_Orbit
1971-07-30	Apollo_15#Lunar_surface	ARRIVES	Lunar_Surface
1971-08-02	Apollo_15#Lunar_surface	DEPARTS	Lunar_Surface
1971-08-02	Apollo_15#Lunar_surface	ARRIVES	Lunar_Orbit
1971-08-02	LM_Falcon	SUPPORTS	Apollo_15
1971-08-02	James_B._Irwin	JOINS	Apollo_15
1971-08-02	David_Scott	JOINS	Apollo_15
1971-08-03	LM_Falcon	SUPPORTS	Apollo_15#Lunar_surface
1971-08-04	Apollo_15#Lunar_surface	DEPARTS	Lunar_Orbit
1971-08-04	Apollo_15#Lunar_surface	ARRIVES	Lunar_Surface
1971-08-04	Apollo_15#Lunar_surface	ENDS	
1971-08-04	Apollo_15	DEPARTS	Lunar_Orbit
1971-08-07	Apollo_15	ARRIVES	Earth
1971-08-07	Apollo_15	ENDS	
1971-08-12	LK T2K Lunar Lander K434	SUPPORTS	Kosmos_434
1971-08-12	Kosmos_434	DEPARTS	Earth
1971-08-12	Kosmos_434	ARRIVES	LEO
1971-08-15	Kosmos_434	DEPARTS	LEO
1971-08-15	Kosmos_434	ARRIVES	HEO
1971-08-17	Kosmos_434	ENDS	
1971-10-11	Salyut_1	DEPARTS	LEO
1971-10-11	Salyut_1	ARRIVES	Sub_Orbital
1971-10-11	Salyut_1	ENDS	
1972-04-16	Apollo_16#Lunar_surface	ARRIVES	Lunar_Orbit
1972-04-16	CSM_Casper	SUPPORTS	Apollo_16
1972-04-16	LM_Orion	SUPPORTS	Apollo_16
1972-04-16	Thomas_K._Mattingly	JOINS	Apollo_16
1972-04-16	John_Young_(astronaut)	JOINS	Apollo_16
1972-04-16	Charles_M._Duke	JOINS	Apollo_16
1972-04-16	Apollo_16	DEPARTS	Earth
1972-04-16	Apollo_16	ARRIVES	LEO
1972-04-16	Apollo_16	DEPARTS	LEO
1972-04-19	Apollo_16	ARRIVES	Lunar_Orbit
1972-04-20	LM_Orion	SUPPORTS	Apollo_16#Lunar_surface
1972-04-20	John_Young_(astronaut)	JOINS	Apollo_16#Lunar_surface
1972-04-20	Charles_M._Duke	JOINS	Apollo_16#Lunar_surface
1972-04-20	Apollo_16#Lunar_surface	DEPARTS	Lunar_Orbit
1972-04-21	Apollo_16#Lunar_surface	ARRIVES	Lunar_Surface
1972-04-24	Apollo_16#Lunar_surface	DEPARTS	Lunar_Surface
1972-04-24	Apollo_16#Lunar_surface	ARRIVES	Lunar_Orbit
1972-04-24	LM_Orion	SUPPORTS	Apollo_16
1972-04-24	John_Young_(astronaut)	JOINS	Apollo_16
1972-04-24	Charles_M._Duke	JOINS	Apollo_16
1972-04-24		BREAK	
1972-04-24	LM_Orion	SUPPORTS	Apollo_16#Lunar_surface
1972-04-25	Apollo_16	DEPARTS	Lunar_Orbit
1972-04-27	Apollo_16	ARRIVES	Earth
1972-04-27	Apollo_16	ENDS	
1972-12-07	Apollo_17#Moon_landing	ARRIVES	Lunar_Orbit
1972-12-07	CSM_America	SUPPORTS	Apollo_17
1972-12-07	LM_Challenger	SUPPORTS	Apollo_17
1972-12-07	Ronald_Evans_(astronaut)	JOINS	Apollo_17
1972-12-07	Harrison_H._Schmitt	JOINS	Apollo_17
1972-12-07	Eugene_Cernan	JOINS	Apollo_17
1972-12-07	Apollo_17	DEPARTS	Earth
1972-12-07	Apollo_17	ARRIVES	LEO
1972-12-07	Apollo_17	DEPARTS	LEO
1972-12-10	Apollo_17	ARRIVES	Lunar_Orbit
1972-12-11	LM_Challenger	SUPPORTS	Apollo_17#Moon_landing
1972-12-11	Harrison_H._Schmitt	JOINS	Apollo_17#Moon_landing
1972-12-11	Eugene_Cernan	JOINS	Apollo_17#Moon_landing
1972-12-11	Apollo_17#Moon_landing	DEPARTS	Lunar_Orbit
1972-12-11	Apollo_17#Moon_landing	ARRIVES	Lunar_Surface
1972-12-14	Apollo_17#Moon_landing	DEPARTS	Lunar_Surface
1972-12-15	Apollo_17#Moon_landing	ARRIVES	Lunar_Orbit
1972-12-15	LM_Challenger	SUPPORTS	Apollo_17
1972-12-15	Harrison_H._Schmitt	JOINS	Apollo_17
1972-12-15	Eugene_Cernan	JOINS	Apollo_17
1972-12-15		BREAK	
1972-12-15	LM_Challenger	SUPPORTS	Apollo_17#Moon_landing
1972-12-15	Apollo_17#Moon_landing	DEPARTS	Lunar_Orbit
1972-12-15	Apollo_17#Moon_landing	ARRIVES	Lunar_Surface
1972-12-15	Apollo_17#Moon_landing	ENDS	
1972-12-16	Apollo_17	DEPARTS	Lunar_Orbit
1972-12-19	Apollo_17	ARRIVES	Earth
1972-12-19	Apollo_17	ENDS	
1973-04-24	Apollo_16#Lunar_surface	DEPARTS	Lunar_Orbit
1973-04-24	Apollo_16#Lunar_surface	ARRIVES	Lunar_Surface
1973-04-24	Apollo_16#Lunar_surface	ENDS	
1973-05-14	Skylab_Space_Station	SUPPORTS	Skylab
1973-05-14	Skylab	DEPARTS	Earth
1973-05-14	Skylab	ARRIVES	LEO
1973-05-25	Apollo_CSM-116	SUPPORTS	Skylab_2
1973-05-25	Pete_Conrad	JOINS	Skylab_2
1973-05-25	Paul_J._Weitz	JOINS	Skylab_2
1973-05-25	Joseph_P._Kerwin	JOINS	Skylab_2
1973-05-25	Skylab_2	DEPARTS	Earth
1973-05-25	Skylab_2	ARRIVES	LEO
1973-05-26	Apollo_CSM-116	SUPPORTS	Skylab
1973-05-26	Pete_Conrad	JOINS	Skylab
1973-05-26	Paul_J._Weitz	JOINS	Skylab
1973-05-26	Joseph_P._Kerwin	JOINS	Skylab
1973-06-22	Apollo_CSM-116	SUPPORTS	Skylab_2
1973-06-22	Pete_Conrad	JOINS	Skylab_2
1973-06-22	Paul_J._Weitz	JOINS	Skylab_2
1973-06-22	Joseph_P._Kerwin	JOINS	Skylab_2
1973-06-22	Skylab_2	DEPARTS	LEO
1973-06-22	Skylab_2	ARRIVES	Earth
1973-07-28	Apollo_CSM-117	SUPPORTS	Skylab_3
1973-07-28	Owen_K._Garriott	JOINS	Skylab_3
1973-07-28	Jack_R._Lousma	JOINS	Skylab_3
1973-07-28	Alan_Bean	JOINS	Skylab_3
1973-07-28	Skylab_3	DEPARTS	Earth
1973-07-28	Skylab_3	ARRIVES	LEO
1973-07-28	Apollo_CSM-117	SUPPORTS	Skylab
1973-07-28	Owen_K._Garriott	JOINS	Skylab
1973-07-28	Jack_R._Lousma	JOINS	Skylab
1973-07-28	Alan_Bean	JOINS	Skylab
1973-09-25	Apollo_CSM-117	SUPPORTS	Skylab_3
1973-09-25	Owen_K._Garriott	JOINS	Skylab_3
1973-09-25	Jack_R._Lousma	JOINS	Skylab_3
1973-09-25	Alan_Bean	JOINS	Skylab_3
1973-09-25	Skylab_3	DEPARTS	LEO
1973-09-25	Skylab_3	ARRIVES	Earth
1973-09-27	Soyuz_12_Spacecraft	SUPPORTS	Soyuz_12
1973-09-27	Vasili_Lazarev	JOINS	Soyuz_12
1973-09-27	Oleg_Grigoryevich_Makarov	JOINS	Soyuz_12
1973-09-27	Soyuz_12	DEPARTS	Earth
1973-09-27	Soyuz_12	ARRIVES	LEO
1973-09-29	Soyuz_12	DEPARTS	LEO
1973-09-29	Soyuz_12	ARRIVES	Earth
1973-11-16	Apollo_CSM-118	SUPPORTS	Skylab_4
1973-11-16	William_R._Pogue	JOINS	Skylab_4
1973-11-16	Gerald_P._Carr	JOINS	Skylab_4
1973-11-16	Edward_G._Gibson	JOINS	Skylab_4
1973-11-16	Skylab_4	DEPARTS	Earth
1973-11-16	Skylab_4	ARRIVES	LEO
1973-11-16	Apollo_CSM-118	SUPPORTS	Skylab
1973-11-16	William_R._Pogue	JOINS	Skylab
1973-11-16	Gerald_P._Carr	JOINS	Skylab
1973-11-16	Edward_G._Gibson	JOINS	Skylab
1973-12-18	Soyuz_13_Spacecraft	SUPPORTS	Soyuz_13
1973-12-18	Valentin_Lebedev	JOINS	Soyuz_13
1973-12-18	Pyotr_Klimuk	JOINS	Soyuz_13
1973-12-18	Soyuz_13	DEPARTS	Earth
1973-12-18	Soyuz_13	ARRIVES	LEO
1973-12-26	Soyuz_13	DEPARTS	LEO
1973-12-26	Soyuz_13	ARRIVES	Earth
1974-02-08	Apollo_CSM-118	SUPPORTS	Skylab_4
1974-02-08	William_R._Pogue	JOINS	Skylab_4
1974-02-08	Gerald_P._Carr	JOINS	Skylab_4
1974-02-08	Edward_G._Gibson	JOINS	Skylab_4
1974-02-08	Skylab_4	DEPARTS	LEO
1974-02-08	Skylab_4	ARRIVES	Earth
1974-06-25	Salyut_3_Space_Station	SUPPORTS	Salyut_3
1974-06-25	Salyut_3	DEPARTS	Earth
1974-06-25	Salyut_3	ARRIVES	LEO
1974-07-03	Soyuz_14_Spacecraft	SUPPORTS	Soyuz_14
1974-07-03	Yuri_Artyukhin	JOINS	Soyuz_14
1974-07-03	Pavel_Popovich	JOINS	Soyuz_14
1974-07-03	Soyuz_14	DEPARTS	Earth
1974-07-03	Soyuz_14	ARRIVES	LEO
1974-07-04	Soyuz_14_Spacecraft	SUPPORTS	Salyut_3
1974-07-04	Yuri_Artyukhin	JOINS	Salyut_3
1974-07-04	Pavel_Popovich	JOINS	Salyut_3
1974-07-19	Soyuz_14_Spacecraft	SUPPORTS	Soyuz_14
1974-07-19	Yuri_Artyukhin	JOINS	Soyuz_14
1974-07-19	Pavel_Popovich	JOINS	Soyuz_14
1974-07-19	Soyuz_14	DEPARTS	LEO
1974-07-19	Soyuz_14	ARRIVES	Earth
1974-08-26	Soyuz_15_Spacecraft	SUPPORTS	Soyuz_15
1974-08-26	Lev_Demin	JOINS	Soyuz_15
1974-08-26	Gennadi_Sarafanov	JOINS	Soyuz_15
1974-08-26	Soyuz_15	DEPARTS	Earth
1974-08-26	Soyuz_15	ARRIVES	LEO
1974-08-28	Soyuz_15	DEPARTS	LEO
1974-08-28	Soyuz_15	ARRIVES	Earth
1974-12-02	Soyuz_16_Spacecraft	SUPPORTS	Soyuz_16
1974-12-02	Nikolay_Rukavishnikov	JOINS	Soyuz_16
1974-12-02	Anatoly_Filipchenko	JOINS	Soyuz_16
1974-12-02	Soyuz_16	DEPARTS	Earth
1974-12-02	Soyuz_16	ARRIVES	LEO
1974-12-08	Soyuz_16	DEPARTS	LEO
1974-12-08	Soyuz_16	ARRIVES	Earth
1974-12-26	Salyut_4_Space_Station	SUPPORTS	Salyut_4
1974-12-26	Salyut_4	DEPARTS	Earth
1974-12-26	Salyut_4	ARRIVES	LEO
1975-01-11	Soyuz_17_Spacecraft	SUPPORTS	Soyuz_17
1975-01-11	Georgy_Grechko	JOINS	Soyuz_17
1975-01-11	Aleksei_Gubarev	JOINS	Soyuz_17
1975-01-11	Soyuz_17	DEPARTS	Earth
1975-01-11	Soyuz_17	ARRIVES	LEO
1975-01-12	Soyuz_17_Spacecraft	SUPPORTS	Salyut_4
1975-01-12	Georgy_Grechko	JOINS	Salyut_4
1975-01-12	Aleksei_Gubarev	JOINS	Salyut_4
1975-01-24	Salyut_3	DEPARTS	LEO
1975-01-24	Salyut_3	ARRIVES	Sub_Orbital
1975-01-24	Salyut_3	ENDS	
1975-02-10	Soyuz_17_Spacecraft	SUPPORTS	Soyuz_17
1975-02-10	Georgy_Grechko	JOINS	Soyuz_17
1975-02-10	Aleksei_Gubarev	JOINS	Soyuz_17
1975-02-10	Soyuz_17	DEPARTS	LEO
1975-02-10	Soyuz_17	ARRIVES	Earth
1975-04-05	Soyuz 7K-T No.39	SUPPORTS	Soyuz_18a
1975-04-05	Vasily_Lazarev	JOINS	Soyuz_18a
1975-04-05	Oleg_Grigoryevich_Makarov	JOINS	Soyuz_18a
1975-04-05	Soyuz_18a	DEPARTS	Earth
1975-04-05	Soyuz_18a	ARRIVES	Sub_Orbital
1975-04-05	Soyuz_18a	DEPARTS	Sub_Orbital
1975-04-05	Soyuz_18a	ARRIVES	Earth
1975-05-24	Soyuz_18_Spacecraft	SUPPORTS	Soyuz_18
1975-05-24	Vitali_Sevastyanov	JOINS	Soyuz_18
1975-05-24	Pyotr_Klimuk	JOINS	Soyuz_18
1975-05-24	Soyuz_18	DEPARTS	Earth
1975-05-24	Soyuz_18	ARRIVES	LEO
1975-05-26	Soyuz_18_Spacecraft	SUPPORTS	Salyut_4
1975-05-26	Vitali_Sevastyanov	JOINS	Salyut_4
1975-05-26	Pyotr_Klimuk	JOINS	Salyut_4
1975-07-15	Soyuz_19_Spacecraft	SUPPORTS	Soyuz_19
1975-07-15	Valeri_Kubasov	JOINS	Soyuz_19
1975-07-15	Alexei_Leonov	JOINS	Soyuz_19
1975-07-15	Soyuz_19	DEPARTS	Earth
1975-07-15	Soyuz_19	ARRIVES	LEO
1975-07-15	Apollo_CSM-111	SUPPORTS	Apollo–Soyuz_Test_Project
1975-07-15	Thomas_P._Stafford	JOINS	Apollo–Soyuz_Test_Project
1975-07-15	Vance_D._Brand	JOINS	Apollo–Soyuz_Test_Project
1975-07-15	Deke_Slayton	JOINS	Apollo–Soyuz_Test_Project
1975-07-15	Apollo–Soyuz_Test_Project	DEPARTS	Earth
1975-07-15	Apollo–Soyuz_Test_Project	ARRIVES	LEO
1975-07-17	Soyuz_19_Spacecraft	SUPPORTS	Apollo–Soyuz_Test_Project
1975-07-17	Valeri_Kubasov	JOINS	Apollo–Soyuz_Test_Project
1975-07-17	Alexei_Leonov	JOINS	Apollo–Soyuz_Test_Project
1975-07-19	Soyuz_19_Spacecraft	SUPPORTS	Soyuz_19
1975-07-19	Valeri_Kubasov	JOINS	Soyuz_19
1975-07-19	Alexei_Leonov	JOINS	Soyuz_19
1975-07-21	Soyuz_19	DEPARTS	LEO
1975-07-21	Soyuz_19	ARRIVES	Earth
1975-07-24	Apollo–Soyuz_Test_Project	DEPARTS	LEO
1975-07-24	Apollo–Soyuz_Test_Project	ARRIVES	Earth
1975-07-26	Soyuz_18_Spacecraft	SUPPORTS	Soyuz_18
1975-07-26	Vitali_Sevastyanov	JOINS	Soyuz_18
1975-07-26	Pyotr_Klimuk	JOINS	Soyuz_18
1975-07-26	Soyuz_18	DEPARTS	LEO
1975-07-26	Soyuz_18	ARRIVES	Earth
1975-11-17	Soyuz_20_Spacecraft	SUPPORTS	Soyuz_20
1975-11-17	Soyuz_20	DEPARTS	Earth
1975-11-17	Soyuz_20	ARRIVES	LEO
1975-11-17	Soyuz_20_Spacecraft	SUPPORTS	Salyut_4
1976-02-16	Soyuz_20_Spacecraft	SUPPORTS	Soyuz_20
1976-02-16	Soyuz_20	DEPARTS	LEO
1976-02-16	Soyuz_20	ARRIVES	Earth
1976-06-22	Salyut_5_Space_Station	SUPPORTS	Salyut_5
1976-06-22	Salyut_5	DEPARTS	Earth
1976-06-22	Salyut_5	ARRIVES	LEO
1976-07-06	Soyuz_21_Spacecraft	SUPPORTS	Soyuz_21
1976-07-06	Vitaliy_Zholobov	JOINS	Soyuz_21
1976-07-06	Boris_Volynov	JOINS	Soyuz_21
1976-07-06	Soyuz_21	DEPARTS	Earth
1976-07-06	Soyuz_21	ARRIVES	LEO
1976-07-06	Soyuz_21_Spacecraft	SUPPORTS	Salyut_5
1976-07-06	Vitaliy_Zholobov	JOINS	Salyut_5
1976-07-06	Boris_Volynov	JOINS	Salyut_5
1976-08-24	Soyuz_21_Spacecraft	SUPPORTS	Soyuz_21
1976-08-24	Vitaliy_Zholobov	JOINS	Soyuz_21
1976-08-24	Boris_Volynov	JOINS	Soyuz_21
1976-08-24	Soyuz_21	DEPARTS	LEO
1976-08-24	Soyuz_21	ARRIVES	Earth
1976-09-15	Soyuz_22_Spacecraft	SUPPORTS	Soyuz_22
1976-09-15	Vladimir_Aksyonov	JOINS	Soyuz_22
1976-09-15	Valery_Bykovsky	JOINS	Soyuz_22
1976-09-15	Soyuz_22	DEPARTS	Earth
1976-09-15	Soyuz_22	ARRIVES	LEO
1976-09-23	Soyuz_22	DEPARTS	LEO
1976-09-23	Soyuz_22	ARRIVES	Earth
1976-10-14	Soyuz_23_Spacecraft	SUPPORTS	Soyuz_23
1976-10-14	Vyacheslav_Zudov	JOINS	Soyuz_23
1976-10-14	Valery_Rozhdestvensky	JOINS	Soyuz_23
1976-10-14	Soyuz_23	DEPARTS	Earth
1976-10-14	Soyuz_23	ARRIVES	LEO
1976-10-16	Soyuz_23_Spacecraft	SUPPORTS	Soyuz_23
1976-10-16	Vyacheslav_Zudov	JOINS	Soyuz_23
1976-10-16	Valery_Rozhdestvensky	JOINS	Soyuz_23
1976-10-16	Soyuz_23	DEPARTS	LEO
1976-10-16	Soyuz_23	ARRIVES	Earth
1976-12-15	Kosmos_882	ARRIVES	LEO
1976-12-15	VA 009P	SUPPORTS	Kosmos_881
1976-12-15	VA 009L	SUPPORTS	Kosmos_881
1976-12-15	Kosmos_881	DEPARTS	Earth
1976-12-15	Kosmos_881	ARRIVES	LEO
1976-12-15	VA 009L	SUPPORTS	Kosmos_882
1976-12-15	Kosmos_881	DEPARTS	LEO
1976-12-15	Kosmos_881	ARRIVES	Earth
1976-12-15	Kosmos_882	DEPARTS	LEO
1976-12-15	Kosmos_882	ARRIVES	Earth
1977-02-03	Salyut_4	DEPARTS	LEO
1977-02-03	Salyut_4	ARRIVES	Sub_Orbital
1977-02-03	Salyut_4	ENDS	
1977-02-07	Soyuz_24_Spacecraft	SUPPORTS	Soyuz_24
1977-02-07	Yuri_Glazkov	JOINS	Soyuz_24
1977-02-07	Viktor_Gorbatko	JOINS	Soyuz_24
1977-02-07	Soyuz_24	DEPARTS	Earth
1977-02-07	Soyuz_24	ARRIVES	LEO
